@relation train
@attribute a0 real[2.281523748,8.43875939]
@attribute a1 real[2.067594976,8.312150114]
@attribute a2 real[2.098935092,8.207123495]
@attribute a3 real[1.7302687,7.897368767]
@attribute a4 real[1.922031196,8.301830863]
@attribute a5 real[1.89074753,8.270947776]
@attribute a6 real[1.814378694,8.220238395]
@attribute a7 real[2.033798859,8.139128858]
@attribute a8 real[1.944518782,8.23446125]
@attribute a9 real[1.742771298,8.326781271]
@attribute a10{35-49_male,50-64_male,25-34_female,18-24_male,50-64_female,35-49_female,25-34_male,18-24_female,65-xx_female,65-xx_male}
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9
@outputs a10
@data
4.959760862,4.960181719,4.813857066,4.665851229,5.125384194,4.985358758,4.983442511,4.80440475,4.885411696,4.724519763,25-34_male
3.407037079,3.102973734,3.139430878,2.719030868,3.165689125,2.942632461,3.06633261,3.123430214,3.020974966,3.142610661,25-34_female
4.836131477,4.967994065,4.795729286,4.38237155,4.688916779,4.745823581,4.719510719,4.645897221,4.912898945,5.137429097,35-49_male
2.720864467,2.587989491,2.65505216,2.251750039,2.461966797,2.501149542,2.349687303,2.451898998,2.29129322,2.324873096,25-34_male
3.242972265,3.056766832,3.060345586,2.714297707,3.151389101,2.912078455,2.864696205,2.995386782,2.910496749,2.932586621,35-49_female
4.607483656,4.263528507,4.217596617,3.875394566,4.405514508,4.203857619,4.205394111,4.504192989,4.523674902,4.628169544,25-34_male
5.029102617,5.001865001,5.132950327,4.669629838,5.08211349,5.033769586,4.924030959,4.847600273,4.47663194,4.583131684,35-49_male
5.992894107,6.126810547,6.065530269,5.458923318,6.325866453,6.207349128,6.093883948,5.925174193,6.160784596,6.024742229,35-49_female
5.160675114,5.061245885,5.023761645,4.554499827,5.13640245,5.046273537,5.057861577,4.873218769,5.183965525,5.165024261,35-49_female
3.412503093,3.235018607,3.246392019,3.047072935,3.506562465,3.427211898,3.218594459,2.99763116,2.931247636,2.382184266,50-64_female
4.494963027,4.533025737,4.439594405,4.160092312,4.854351383,4.674315384,4.499991854,4.44160653,4.411776079,4.184542697,50-64_male
5.062666376,5.055805255,4.98587618,4.458039741,5.033739251,4.941400295,5.054568428,4.867106513,5.436568664,5.395655783,18-24_female
3.608474211,3.501850355,3.553813102,3.249223456,3.683736183,3.462399496,3.465445102,3.480402763,3.713383778,4.007946862,18-24_female
4.058345587,4.016834409,3.990416303,3.739720853,3.792896063,3.9827826,3.893640933,3.959119874,4.239807172,4.492634664,65-xx_male
5.146786309,5.096203362,5.201385251,4.79893845,5.750054673,5.293460688,5.232577441,4.941488258,4.926746416,4.123576897,35-49_female
5.558060357,5.47760266,5.44631047,5.313556769,5.564479709,5.481336906,5.459066929,5.510838261,5.851990105,5.906915672,18-24_female
3.991386955,3.877339956,3.732436113,3.29777198,3.868349966,4.001055438,3.793960135,3.58573613,3.623670344,3.899601043,25-34_female
6.244186939,6.275468584,5.970857361,5.87815532,6.298022394,6.177429649,6.192624969,6.09077427,6.122564693,5.969660714,35-49_male
4.097262127,4.255906726,4.154497273,3.735272138,4.115575656,4.208499203,4.057968523,4.016598671,3.728216774,3.993593598,35-49_male
5.296758559,5.253946014,5.127145912,4.636314254,5.032816286,5.216127532,5.068889037,5.208372768,5.513164509,5.059908802,35-49_female
5.490561238,5.350130275,5.108751989,4.86969283,5.33751673,5.408663631,5.203252538,4.999076657,5.21711303,5.238684317,25-34_male
6.876878589,6.863060219,6.82404459,6.28723607,7.042321108,6.938059844,6.840405357,6.751752027,6.879023952,7.033111966,35-49_male
3.552683387,3.579563859,3.562445071,3.087350535,3.701254424,3.599131757,3.619398588,3.344979688,3.516068265,3.454788565,35-49_female
4.666886074,4.508319598,4.466393366,3.803813379,4.67882285,4.558767902,4.437579362,4.533026744,4.328285512,4.227293193,25-34_female
3.041405984,2.975767956,2.786266552,2.54880633,2.962389715,2.735238148,2.659392318,2.815203413,2.731788005,2.51375195,50-64_female
4.241871212,4.292071926,4.200400281,3.773386155,4.455514739,4.228686737,4.07978326,4.157548272,4.090897888,3.663465037,18-24_female
4.741574994,4.632351723,4.622032024,4.256210882,4.946182807,4.868190119,4.730593299,4.320923328,4.429667101,4.335198778,50-64_female
5.04402177,5.037714059,4.923473886,4.70740585,5.245363823,5.064214594,4.942177159,5.01561604,5.121072009,5.138447153,25-34_male
7.01048971,7.031964345,6.913976726,6.690625798,7.030606169,7.019047641,6.975945234,6.911317003,7.0854741,6.971483432,18-24_male
4.492200696,4.378608863,4.394468673,3.947510888,4.548886507,4.464861398,4.432411037,4.381709398,4.554817391,4.532718983,25-34_female
4.247285646,4.385565649,4.211001375,3.763062055,4.501545012,4.42962107,4.238324604,4.146457697,4.151972426,3.904297148,35-49_female
4.310496206,4.292565519,4.200988,3.580489731,4.398436583,4.386464421,4.304838311,3.886833359,3.988594911,4.278789746,18-24_male
4.209724916,4.427374861,4.158607179,3.63000045,4.428500423,4.450297714,4.347834988,4.253009982,4.523085778,4.730881007,35-49_male
6.113028998,6.082175404,6.073544309,5.271014943,6.199074068,6.278209945,6.159069789,5.964272878,6.200007816,6.245566515,35-49_female
4.756959977,4.684137144,4.87979211,4.575618474,5.191751695,4.942929794,4.889490226,4.507731592,4.33908448,3.828543174,35-49_female
4.43182216,4.544993348,4.625924669,3.853287249,4.781805568,4.585694611,4.591556367,4.405350793,4.535844658,4.090120526,50-64_female
4.054761947,4.046324477,3.79766941,3.598285711,4.09186439,3.830678875,3.79694156,4.0147865,3.841700024,3.858132358,25-34_male
3.727930269,3.624499643,3.735907138,3.30494332,3.855776466,3.538679707,3.482063215,3.663119816,3.538966553,3.323396401,50-64_female
5.988051969,5.943121172,5.883968218,5.318477438,6.170845957,6.040167119,5.921126402,5.842782831,5.640233636,5.370614128,35-49_male
3.043730718,2.855654721,2.812947396,2.433842864,2.930304671,2.616432677,2.762219365,2.827977552,2.917213177,3.037576216,25-34_male
4.270832473,4.407257379,4.447076206,3.723642801,4.606890153,4.42271288,4.28246728,4.321768674,4.263606132,3.779484253,35-49_female
4.275795905,4.152517967,4.134708119,3.849357799,4.272332886,4.075773445,4.167563727,4.191312295,4.50177029,4.767783543,25-34_female
4.049541819,3.936910585,3.887495197,3.865485418,4.087645185,4.087020396,3.907372273,3.586357107,3.70940571,3.454583724,50-64_male
2.940162591,3.05353835,3.169634706,2.819056095,3.033564909,2.979019633,2.855994915,2.737382073,2.576505188,2.418125647,18-24_female
5.599753522,5.531954418,5.523303108,4.793677187,5.615353216,5.562059408,5.508908928,5.305656282,5.382810563,5.43694383,35-49_male
4.595817181,4.551565887,4.55413563,3.853198667,4.825783375,4.675702394,4.590197608,4.383040547,4.442388426,4.327890871,25-34_male
4.239595506,4.318219697,4.170295217,3.643189237,4.134078653,4.120295035,4.068883746,4.180080268,4.256472271,4.20320428,25-34_female
4.468152617,4.635049731,4.396785755,4.020749399,4.839036278,4.736065329,4.604440826,4.472607793,4.743564339,4.424462516,18-24_female
6.31234685,6.288051943,6.221356768,6.067223695,6.342759276,6.290640252,6.279641363,6.246601844,6.518821691,6.544509381,35-49_male
3.846291177,4.091821103,4.041867552,3.661580601,4.208783034,3.886890649,3.906150976,3.844879895,3.734546947,3.61819258,18-24_male
4.798218196,4.81886468,4.839080144,4.710831453,5.165747751,4.961360527,5.010711131,4.601600185,4.812624197,4.364108428,25-34_female
3.702905655,3.507930155,3.342895545,3.159921471,3.647953124,3.445127813,3.487164712,3.588875099,3.87205921,3.90956401,25-34_male
4.928150696,5.074991497,5.056157928,4.67265174,5.509688777,5.223901012,5.18353803,4.868097769,5.028740628,4.299780759,18-24_female
5.017902322,4.887683231,4.904569288,4.538376023,5.19086221,5.240041391,5.041451237,4.619291644,4.535019559,4.239196518,35-49_female
5.423452204,5.647974676,5.588107956,4.887467853,5.708000713,5.630073967,5.617163669,5.515637918,5.714850333,5.736559322,25-34_male
4.922302507,4.630392511,4.559627351,4.469915509,4.729377779,4.598407834,4.738880417,4.574431543,5.037822407,5.190371563,25-34_male
3.89589379,3.81380302,3.810443092,3.069252374,3.858424383,3.667954312,3.628996063,3.76965898,3.528706471,3.454007976,35-49_male
4.024281167,3.82400293,3.701488678,3.264695226,3.984167022,3.728328922,3.85019308,3.665620241,3.822716248,3.846507396,35-49_male
5.068814799,5.092652184,5.236218018,4.759211009,5.740242816,5.304682649,5.252816129,4.910233859,4.990398628,4.392790825,35-49_female
4.750433013,4.796331591,4.675683828,4.412480111,5.090660013,4.998131718,4.746373121,4.641796435,4.624528369,4.327540325,18-24_female
3.999011365,4.151234363,4.106956723,3.748350288,4.167588925,4.090415888,4.079615954,3.728717001,3.883011533,4.020525586,50-64_female
3.456082827,3.659110014,3.777036575,3.200775497,3.437023648,3.606919724,3.515125504,3.390275808,3.020294457,3.03280629,50-64_female
6.623729539,6.606550426,6.479866258,5.863077629,6.602209398,6.608221903,6.559538337,6.490524558,6.544302744,6.480636962,25-34_male
4.834997063,4.823690336,4.741292509,4.390195708,5.001732751,5.041826202,4.909608438,4.612782368,4.820467648,4.750488636,50-64_male
5.02817862,5.043441399,4.967393204,4.503206868,5.010228421,5.061371069,5.043149197,5.118740835,5.417594339,5.589144407,25-34_male
3.621667868,3.571108105,3.513172188,3.053011087,3.514836822,3.352492833,3.250800421,3.476375432,3.092072056,2.803293647,35-49_female
4.028997195,4.036563754,3.887545184,3.490973694,4.085609965,4.107967421,4.017351871,3.707581648,3.679141326,4.07588502,50-64_male
4.198141948,4.086638607,4.232704358,4.004183547,4.256239038,3.852084284,3.994676349,4.023759904,3.949153754,3.535654662,50-64_female
5.05347379,4.888253176,4.77797304,4.209503497,5.008014335,4.779772171,4.776527305,4.901875694,4.743473768,4.765571597,18-24_male
3.494788639,3.339277091,3.274744809,2.983435937,3.607248482,3.40999321,3.362462838,3.232049031,3.313365423,3.076369365,25-34_female
3.386413408,3.174426538,3.130904394,2.733725874,3.259865838,2.993512909,2.94858285,3.15235597,2.74631047,2.719200331,35-49_female
3.526206875,3.321555948,3.285528231,2.83293066,3.441668116,3.21813712,3.212047505,3.273805066,2.912964056,2.661039986,50-64_female
3.665951593,3.544945468,3.602804395,3.304825416,3.965616109,3.858670597,3.675501435,3.519250297,3.754002877,3.291299765,25-34_male
3.480973593,3.350082798,3.247203926,2.827266363,3.346629987,3.259468979,3.109382433,3.167848804,2.816148682,2.988853905,25-34_female
3.155563033,2.880119283,2.84735012,2.531191129,2.88350198,2.705672616,2.668655816,2.939876604,2.528891169,2.710127292,35-49_female
5.256286398,5.277121634,5.240716937,4.684058823,5.384253033,5.268118812,5.190746121,5.098160585,5.163678512,5.290434824,25-34_male
3.978258013,3.946097042,3.804815517,3.764116429,4.0814503,3.973278359,3.763245224,3.669763328,3.702221773,3.674316777,50-64_male
3.403046094,3.487684107,3.545428769,2.907938352,3.700024924,3.400061486,3.436510582,3.414117323,3.470120625,3.403401965,35-49_male
3.077333522,2.624001442,2.623249185,2.461134099,2.483737723,2.434619966,2.47756032,2.663303867,2.749839115,2.544692042,35-49_female
3.859896181,3.802926656,3.791742935,3.20020625,3.905250977,3.554838228,3.6382942,3.817791329,3.49374246,3.197929721,35-49_male
3.736546039,3.654477748,3.66046566,3.137247532,3.897620593,3.571613997,3.584854088,3.57991863,3.347150379,3.001610679,35-49_female
4.502471755,4.455606297,4.313273126,4.091034617,4.367921541,4.373233217,4.338001243,4.321422614,4.641237541,4.797151233,18-24_female
4.858739661,4.782661221,4.624813361,4.118931594,4.790363598,4.654739622,4.716053637,4.749827255,4.768443218,4.843281164,25-34_male
5.559986164,5.471677367,5.427334454,5.145994196,5.502075613,5.479162065,5.476928937,5.407520203,5.81722029,5.90489708,18-24_female
2.852195124,2.865055089,2.886946276,2.309984338,2.833444428,2.79437854,2.6463065,2.758702109,2.866405185,2.703335906,50-64_male
4.818564649,4.718756238,4.761693111,4.683977924,4.76796993,4.734269978,4.697306898,4.736508525,5.068365558,4.95482487,18-24_female
4.972994727,4.918419212,4.883348247,4.615771068,5.440844985,5.254575674,5.160118241,4.627238332,4.729871168,4.268388628,35-49_female
4.579650457,4.662295014,4.698236049,4.08468512,4.85149559,4.821314905,4.616590845,4.654302864,4.815410364,4.35452144,35-49_female
3.338252207,3.275732855,3.265229621,3.3213294,3.608257041,3.36024051,3.301212119,3.00867233,3.198898092,2.638449763,50-64_male
4.207330823,4.164517576,4.148170913,3.749764822,4.330444518,4.102816336,4.236059154,3.917880545,4.069821151,4.270133066,35-49_female
5.108404165,5.039428397,5.034128293,4.745611609,5.49648645,5.465906314,5.211178612,4.690690273,4.863675627,4.542005017,35-49_male
3.498716859,3.242090046,3.199993324,2.906036595,3.332633789,3.151053,3.145977831,3.082177168,2.930737073,2.880787251,35-49_female
3.695456046,3.619917339,3.618901237,3.305835027,3.682314796,3.56709842,3.57832306,3.601477266,3.830349201,4.043296138,35-49_male
6.472016134,6.453937192,6.379677502,6.151449019,6.471018842,6.47782122,6.42577195,6.338990235,6.488422669,6.502869379,18-24_male
3.064737686,2.835860112,2.729908255,2.437024204,2.873318162,2.735754455,2.822244678,2.819191757,2.847809082,2.703494452,25-34_female
4.296358976,4.31691975,4.318321083,3.639483544,4.474929696,4.290777357,4.255672315,4.025033727,3.938849172,3.755588964,50-64_female
4.205708631,4.05467455,4.102878099,3.549695559,4.243120016,3.946360245,3.986312706,3.985990631,3.825658723,3.678018271,35-49_male
4.777047237,4.752674601,4.706482549,4.472679743,5.092907073,5.020702532,4.907626198,4.602949576,4.657792588,4.212928585,35-49_female
3.138528493,2.931922518,2.872437336,2.440123731,2.887239382,2.867120357,2.749162985,2.855510881,2.954105643,2.979968834,18-24_male
5.241611948,5.31733418,5.208490786,4.500120303,5.437143932,5.358430014,5.287682868,5.064882225,5.175512605,4.929795076,35-49_male
3.923402848,3.980464494,4.163186861,3.550988789,4.187965711,3.927262112,3.92274478,3.818408676,3.875522374,3.455686065,50-64_female
4.987085116,5.008393319,5.096432037,4.465991999,5.454174473,5.104190332,5.152176092,4.795324797,4.771446221,4.47331823,35-49_male
4.535928089,4.287382353,4.130833524,4.008719461,4.176728465,3.938381532,4.069410899,4.291481393,4.04289891,4.001665413,50-64_female
4.58621295,4.686321458,4.54286576,4.249012517,4.843942425,4.698114389,4.581497542,4.319295395,4.335022793,4.248253357,35-49_female
4.426942582,4.255694253,4.117660976,4.036559492,4.419171594,4.466889627,4.299518567,4.015833377,4.272972812,4.374296836,35-49_female
6.148572335,6.165332844,6.225502554,5.691028668,6.389724848,6.239750809,6.317560347,6.059259761,6.302533881,6.15119068,50-64_male
4.797795731,4.735123957,4.915299287,4.509089728,5.20015227,4.833092869,4.821871761,4.534622842,4.271947718,3.555047921,18-24_male
4.238229898,4.19788928,4.206034499,3.965385679,4.286803507,4.181141097,4.177072062,4.160566752,4.408281878,4.466753844,18-24_male
6.998201388,6.943118212,6.824059814,6.513165603,6.930733381,6.933637097,6.913334688,6.861581544,7.05861984,6.970334962,35-49_female
4.786112089,4.832995857,4.803250016,4.269032298,4.853273443,4.632069317,4.703196963,4.627482547,4.787380426,4.417724239,50-64_male
3.975595286,3.8039273,3.70964949,3.529946104,4.121740639,3.948964297,3.736965658,3.714490832,3.687404633,3.402322811,35-49_female
4.688749263,4.579018519,4.676018017,4.217272226,5.181193433,4.862377359,4.908545049,4.464428903,4.492540468,4.006136787,35-49_female
4.181739149,4.06827818,4.083861132,3.766900151,4.404221527,4.153600932,3.991774651,4.010751877,3.911262173,3.473668605,25-34_female
3.15222654,3.092881517,2.969160218,2.780339216,3.319283888,3.306157702,3.077700871,2.971883414,2.834152589,2.52874006,35-49_female
3.962906758,3.909547437,3.834022055,3.503500382,3.787269808,3.855563326,3.804411798,3.888442897,4.030192017,4.417681252,25-34_female
6.364705925,6.24437161,6.23519535,5.665128115,6.408939518,6.452798833,6.299248654,6.240942914,6.367013082,6.376714183,35-49_female
3.647866057,3.66156448,3.638499583,3.021515752,3.746987128,3.444873943,3.490155476,3.547384144,3.363400395,3.210821076,50-64_male
5.073020395,5.029257224,4.968386526,4.548890633,5.349683005,5.26089373,5.051331753,4.832227088,4.826302816,4.501916729,35-49_male
3.083341138,3.00553363,2.818025869,2.52926209,2.910515827,2.663569179,2.731922505,3.113916748,2.722199861,2.763874535,35-49_female
3.063576458,3.124001253,3.127209581,2.723118037,2.949812519,3.091920182,3.059354801,2.750761066,2.728751876,2.829125004,50-64_female
5.646819991,5.667739166,5.666845767,5.439923665,5.674464639,5.581932637,5.632588215,5.685979018,5.868401021,5.899829653,25-34_female
3.608598564,3.271742512,3.161079852,2.956895651,3.074308177,2.997536865,2.986306873,3.273769031,3.104532588,3.198106006,50-64_female
2.953056554,2.864628557,2.901415655,2.58401544,2.956299545,2.834685954,2.882740314,2.889613208,3.114238359,3.167184943,50-64_male
3.292375352,3.274053165,3.293031715,2.927686922,3.329285946,3.222172192,3.19115374,3.083416714,3.235580793,3.271167586,25-34_male
4.985881438,4.921488646,4.8715167,4.41665527,5.035981219,4.915728771,5.002084925,4.892764145,5.285156567,5.243366954,25-34_male
5.036447414,4.842049456,4.665124476,4.332011016,4.695934738,4.817739073,4.689573769,4.714633993,4.948091189,5.43146546,50-64_male
3.393620198,3.409867384,3.214097898,2.719562186,3.410041665,3.505569602,3.390342725,3.146607114,3.211644747,3.264587333,25-34_female
3.407798859,3.429105714,3.55042653,3.156621623,3.341696803,3.502643034,3.416018953,3.249754293,3.4705599,3.2248415,18-24_male
4.067366342,3.90980453,3.734935454,3.394128225,3.946689043,3.854646222,3.658731837,3.789500994,3.450539003,3.619833243,25-34_male
4.754276469,4.561193235,4.517909836,4.379008376,4.675563394,4.458532643,4.494016305,4.554790309,4.695081126,4.400945155,35-49_male
4.764980073,4.73308981,4.602370261,4.412857843,4.690122797,4.782368992,4.587562587,4.312849829,4.325334116,4.595685985,50-64_female
5.197553573,5.156867245,5.223168769,4.502336971,5.507889305,5.206902073,5.202150058,4.935299548,4.766266655,4.679188036,25-34_male
3.440464489,3.373317875,3.45431624,2.791230018,3.672522071,3.531114907,3.382264412,3.328471402,3.320810124,3.067765587,25-34_female
4.357878078,4.292143424,4.106547705,3.801335492,4.310262056,4.452423807,4.238617166,3.981856968,4.133187141,4.180386882,18-24_male
3.343482211,3.455392213,3.654055093,3.041105734,3.482610518,3.45099154,3.405997007,3.331084313,3.208456246,3.121072449,35-49_male
3.47245391,3.277422403,3.150214399,2.817588963,3.318555692,3.315327433,3.175025818,3.157612122,3.011898401,3.074833494,18-24_male
5.499203089,5.530902786,5.585647419,4.857934245,5.656372804,5.487367575,5.552974571,5.36468862,5.562601842,5.586218944,35-49_female
